Transaction ID,Applicant ID,Transaction Date,Merchant,Category,Amount (INR)
TXN00416,AP0086,2024-10-10,MakeMyTrip,Entertainment,32106.95
TXN00417,AP0905,2023-07-17,Myntra,Shopping,3723.16
TXN00418,AP0230,2024-12-03,Big Bazaar,Shopping,26224.22
TXN00419,AP0427,2023-10-15,Zomato,Groceries,16007.74
TXN00420,AP0145,2023-10-30,Zomato,Groceries,39318.18
TXN00421,AP0660,2024-04-14,MakeMyTrip,Utilities,6259.0
TXN00422,AP0947,2023-01-17,Myntra,Utilities,21589.59
TXN00423,AP0562,2024-11-21,Flipkart,Travel,28294.71
TXN00424,AP0671,2023-02-03,Myntra,Entertainment,26107.83
TXN00425,AP0625,2024-08-19,Myntra,Entertainment,511.66
TXN00426,AP0001,2023-05-18,IRCTC,Entertainment,33399.28
TXN00427,AP0116,2023-01-06,Flipkart,Shopping,41524.99
TXN00428,AP0996,2024-05-30,Myntra,Dining,8634.87
TXN00429,AP0817,2024-12-19,Swiggy,Dining,48447.25
TXN00430,AP0806,2025-01-25,Amazon,Dining,15621.42
TXN00431,AP0469,2024-11-07,MakeMyTrip,Entertainment,49718.8
TXN00432,AP0606,2023-12-15,IRCTC,Travel,28992.63
TXN00433,AP0853,2023-03-15,Swiggy,Entertainment,38734.99
TXN00434,AP0594,2024-12-30,Big Bazaar,Utilities,45194.55
TXN00435,AP0299,2023-10-10,Zomato,Groceries,17709.54
TXN00436,AP0436,2023-08-17,Flipkart,Groceries,30653.65
TXN00437,AP0666,2025-01-30,MakeMyTrip,Travel,41403.74
TXN00438,AP0329,2023-09-10,Myntra,Entertainment,17905.09
TXN00439,AP0786,2024-03-08,Uber,Shopping,39035.85
TXN00440,AP0484,2024-11-19,Ola,Dining,37191.78
TXN00441,AP0088,2023-08-02,Zomato,Groceries,13560.76
TXN00442,AP0013,2024-10-22,Uber,Dining,19510.32
TXN00443,AP0934,2023-03-16,MakeMyTrip,Utilities,43185.98
TXN00444,AP0188,2023-08-18,Amazon,Entertainment,14348.82
TXN00445,AP0709,2023-09-06,IRCTC,Travel,387.64
TXN00446,AP0202,2023-01-22,Uber,Shopping,12828.04
TXN00447,AP0211,2023-08-06,Uber,Dining,26912.63
TXN00448,AP0566,2024-10-15,Big Bazaar,Shopping,31412.45
TXN00449,AP0130,2023-04-10,MakeMyTrip,Utilities,12543.99
TXN00450,AP0684,2024-08-10,Big Bazaar,Utilities,20605.63
TXN00451,AP0450,2025-01-11,Flipkart,Dining,41748.62
TXN00452,AP0892,2024-12-29,Uber,Travel,41138.58
TXN00453,AP0709,2024-08-30,Flipkart,Shopping,12512.34
TXN00454,AP0799,2024-10-19,Uber,Shopping,3801.42
TXN00455,AP0767,2024-08-15,Amazon,Utilities,41053.35
TXN00456,AP0299,2023-06-30,Uber,Groceries,6811.8
TXN00457,AP0567,2024-02-29,Ola,Dining,40833.33
TXN00458,AP0155,2024-05-24,Ola,Dining,5005.56
TXN00459,AP0981,2023-02-10,IRCTC,Groceries,10993.01
TXN00460,AP0884,2023-06-07,IRCTC,Travel,34664.69
TXN00461,AP0832,2024-09-18,Flipkart,Groceries,33094.68
TXN00462,AP0867,2023-01-21,Amazon,Dining,6386.2
TXN00463,AP0363,2023-12-02,IRCTC,Groceries,6767.4
TXN00464,AP0547,2024-06-25,Flipkart,Shopping,44174.18
TXN00465,AP0040,2024-10-07,Swiggy,Entertainment,24288.17
TXN00466,AP0326,2023-04-22,Ola,Groceries,38416.56
TXN00467,AP0775,2024-11-15,Uber,Groceries,1971.68
TXN00468,AP0370,2023-09-09,Swiggy,Travel,44491.53
TXN00469,AP0710,2023-02-27,Big Bazaar,Utilities,13151.42
TXN00470,AP0578,2024-12-07,Big Bazaar,Utilities,31442.6
TXN00471,AP0159,2024-03-28,Big Bazaar,Dining,26602.94
TXN00472,AP0621,2023-09-29,Ola,Dining,36659.19
TXN00473,AP0164,2023-07-28,Myntra,Entertainment,13320.67
TXN00474,AP0956,2024-10-21,Flipkart,Groceries,49042.76
TXN00475,AP0038,2023-03-25,Myntra,Groceries,673.85
TXN00476,AP0276,2024-04-23,MakeMyTrip,Shopping,16208.7
TXN00477,AP0098,2024-09-08,Flipkart,Shopping,44777.76
TXN00478,AP0583,2023-02-09,Myntra,Shopping,18123.63
TXN00479,AP0837,2024-02-02,Uber,Utilities,35686.07
TXN00480,AP0720,2023-02-08,Flipkart,Entertainment,14362.57
TXN00481,AP0215,2024-05-10,MakeMyTrip,Entertainment,24026.41
TXN00482,AP0013,2025-03-28,Ola,Dining,28859.56
TXN00483,AP0293,2023-07-27,Amazon,Utilities,17246.5
TXN00484,AP0471,2024-07-26,Myntra,Entertainment,43793.28
TXN00485,AP0635,2023-01-26,Ola,Utilities,5121.93
TXN00486,AP0239,2023-02-06,Myntra,Travel,39745.98
TXN00487,AP0741,2024-10-22,Amazon,Travel,2650.4
TXN00488,AP0463,2024-03-26,Zomato,Groceries,15937.61
TXN00489,AP0149,2023-04-09,Uber,Groceries,10731.16
TXN00490,AP0300,2025-01-10,Zomato,Shopping,40836.32
TXN00491,AP0793,2023-10-01,Amazon,Entertainment,18488.19
TXN00492,AP0710,2024-08-12,Uber,Travel,32403.07
TXN00493,AP0765,2023-02-24,Zomato,Shopping,39693.9
TXN00494,AP0708,2023-01-09,IRCTC,Dining,42364.37
TXN00495,AP0006,2024-01-22,Ola,Entertainment,4577.92
TXN00496,AP0232,2024-01-02,Ola,Utilities,48508.56
TXN00497,AP0696,2023-10-31,Swiggy,Shopping,19287.52
TXN00498,AP0751,2023-06-21,Ola,Shopping,33345.85
TXN00499,AP0449,2024-04-27,Swiggy,Entertainment,33481.43
TXN00500,AP0686,2023-08-16,Big Bazaar,Dining,9795.71
TXN00501,AP0263,2023-09-28,Myntra,Groceries,17731.32
TXN00502,AP0926,2024-12-03,Zomato,Shopping,6054.04
TXN00503,AP0517,2023-12-10,Uber,Utilities,16164.65
TXN00504,AP0004,2025-03-26,Big Bazaar,Entertainment,1743.57
TXN00505,AP0345,2023-07-01,Zomato,Utilities,1196.76
TXN00506,AP0262,2024-11-09,Flipkart,Travel,12641.05
TXN00507,AP0253,2024-01-12,Big Bazaar,Shopping,35391.16
TXN00508,AP0436,2024-02-03,Myntra,Shopping,12547.71
TXN00509,AP0552,2023-04-20,Amazon,Entertainment,11663.89
TXN00510,AP0555,2024-07-15,Ola,Utilities,14624.7
TXN00511,AP0648,2024-02-28,Ola,Dining,26967.18
TXN00512,AP0731,2023-12-04,Myntra,Dining,31310.09
TXN00513,AP0153,2025-03-30,Flipkart,Travel,46345.08
TXN00514,AP0310,2023-07-24,IRCTC,Entertainment,21492.8
TXN00515,AP0030,2024-05-07,Zomato,Travel,23005.48
TXN00516,AP0707,2024-07-11,Swiggy,Groceries,43952.26
TXN00517,AP0994,2025-03-23,Big Bazaar,Groceries,47242.23
TXN00518,AP0169,2024-08-22,Ola,Groceries,23808.25
TXN00519,AP0001,2024-11-20,Uber,Travel,20566.09
TXN00520,AP0056,2023-08-13,Myntra,Travel,228.65
TXN00521,AP0329,2023-09-06,Swiggy,Travel,3577.56
TXN00522,AP0004,2023-10-21,Zomato,Entertainment,48218.95
TXN00523,AP0412,2023-02-08,Myntra,Dining,41244.63
TXN00524,AP0714,2024-07-20,Amazon,Travel,32102.89
TXN00525,AP0881,2024-09-01,Big Bazaar,Shopping,40187.74
TXN00526,AP0773,2024-03-15,MakeMyTrip,Shopping,36384.18
TXN00527,AP0264,2023-04-19,IRCTC,Travel,6822.8
TXN00528,AP0896,2024-01-31,Uber,Utilities,19561.27
TXN00529,AP0635,2023-02-24,Myntra,Groceries,45148.26
TXN00530,AP0962,2024-11-29,Amazon,Dining,7906.53
TXN00531,AP0102,2025-01-21,Uber,Dining,23985.05
TXN00532,AP0547,2023-07-31,Amazon,Shopping,31190.37
TXN00533,AP0614,2023-12-07,Big Bazaar,Entertainment,27580.9
TXN00534,AP0136,2024-05-04,Uber,Travel,12470.91
TXN00535,AP0350,2024-07-08,Zomato,Entertainment,13146.52
TXN00536,AP0947,2024-02-25,Big Bazaar,Shopping,15159.46
TXN00537,AP0362,2024-01-17,IRCTC,Entertainment,48946.97
TXN00538,AP0362,2025-01-24,Flipkart,Utilities,6228.44
TXN00539,AP0926,2023-03-29,Zomato,Shopping,41298.24
TXN00540,AP0123,2024-05-25,Uber,Utilities,5066.4
TXN00541,AP0488,2024-03-20,Ola,Travel,18001.45
TXN00542,AP0056,2023-10-17,MakeMyTrip,Shopping,42786.39
TXN00543,AP0505,2024-06-30,Big Bazaar,Travel,38544.51
TXN00544,AP0287,2023-12-28,Flipkart,Utilities,9736.64
TXN00545,AP0675,2023-09-23,Swiggy,Groceries,49277.22
TXN00546,AP0199,2023-10-10,Ola,Groceries,29378.18
TXN00547,AP0140,2024-01-08,Myntra,Groceries,36876.86
TXN00548,AP0221,2023-12-23,Flipkart,Utilities,1494.31
TXN00549,AP0044,2023-05-12,Myntra,Utilities,24833.8
TXN00550,AP0048,2023-06-20,Zomato,Dining,29414.45
TXN00551,AP0205,2023-11-16,Amazon,Entertainment,40700.27
TXN00552,AP0704,2024-12-11,Zomato,Travel,49479.29
TXN00553,AP0724,2024-04-09,Uber,Utilities,18461.94
TXN00554,AP0012,2024-01-29,Ola,Entertainment,7550.15
TXN00555,AP0799,2024-09-30,Amazon,Entertainment,36250.27
TXN00556,AP0605,2024-11-16,Uber,Groceries,29846.53
TXN00557,AP0375,2024-05-12,Zomato,Utilities,20449.72
TXN00558,AP0951,2024-08-13,Flipkart,Dining,11155.23
TXN00559,AP0147,2023-08-29,Ola,Shopping,31526.54
TXN00560,AP0876,2025-03-23,Ola,Utilities,31859.27
TXN00561,AP0810,2023-12-23,IRCTC,Travel,7058.03
TXN00562,AP0962,2023-08-21,Flipkart,Shopping,26511.45
TXN00563,AP0831,2024-08-27,Flipkart,Entertainment,28831.84
TXN00564,AP0934,2024-03-24,Myntra,Dining,14697.58
TXN00565,AP0199,2024-06-19,IRCTC,Dining,6519.66
TXN00566,AP0406,2023-11-11,Swiggy,Entertainment,25478.25
TXN00567,AP0354,2023-11-11,MakeMyTrip,Shopping,16445.59
TXN00568,AP0004,2023-06-29,Amazon,Entertainment,43174.98
TXN00569,AP0265,2023-04-11,Uber,Utilities,45885.26
TXN00570,AP0380,2023-03-05,IRCTC,Travel,15209.35
TXN00571,AP0403,2024-07-24,Ola,Travel,37710.92
TXN00572,AP0702,2023-01-23,Amazon,Travel,28673.48
TXN00573,AP0642,2024-10-03,Ola,Groceries,19978.35
TXN00574,AP0936,2023-04-26,Ola,Entertainment,9554.88
TXN00575,AP0302,2023-05-15,MakeMyTrip,Dining,19098.81
TXN00576,AP0162,2023-10-25,Myntra,Shopping,12104.25
TXN00577,AP0581,2024-12-08,Myntra,Shopping,3176.46
TXN00578,AP0348,2024-06-06,Amazon,Shopping,2691.17
TXN00579,AP0056,2024-02-02,Zomato,Utilities,45389.03
TXN00580,AP0460,2024-10-03,Uber,Shopping,31670.52
TXN00581,AP0149,2024-12-13,Big Bazaar,Entertainment,25728.04
TXN00582,AP0457,2023-10-17,Flipkart,Dining,31860.25
TXN00583,AP0094,2024-10-02,Swiggy,Dining,38099.41
TXN00584,AP0943,2023-06-16,Myntra,Groceries,1510.13
TXN00585,AP0162,2023-03-25,Flipkart,Travel,36655.17
TXN00586,AP0986,2023-08-09,MakeMyTrip,Utilities,30074.34
TXN00587,AP0928,2024-02-29,IRCTC,Entertainment,1645.77
TXN00588,AP0543,2024-04-21,IRCTC,Travel,28881.36
TXN00589,AP0342,2024-12-25,MakeMyTrip,Shopping,33985.69
TXN00590,AP0092,2024-02-28,Swiggy,Travel,19596.77
TXN00591,AP0192,2024-08-20,Amazon,Groceries,24327.04
TXN00592,AP0270,2024-02-28,Ola,Travel,23858.09
TXN00593,AP0969,2024-09-08,Amazon,Shopping,41752.45
TXN00594,AP0840,2023-10-12,Uber,Travel,10500.56
TXN00595,AP0432,2024-09-04,Myntra,Shopping,17849.75
TXN00596,AP0735,2024-08-07,Ola,Entertainment,33206.77
TXN00597,AP0487,2025-03-03,Swiggy,Entertainment,11157.39
TXN00598,AP0292,2024-04-17,Swiggy,Shopping,11388.44
TXN00599,AP0873,2023-12-27,Ola,Travel,9003.57
TXN00600,AP0750,2023-04-03,MakeMyTrip,Travel,45320.72
TXN00601,AP0558,2023-06-28,Big Bazaar,Entertainment,5002.38
TXN00602,AP0950,2024-11-15,MakeMyTrip,Utilities,23330.76
TXN00603,AP0241,2025-01-09,Flipkart,Entertainment,5618.89
TXN00604,AP0309,2024-07-29,Ola,Entertainment,32810.29
TXN00605,AP0039,2024-03-08,Flipkart,Dining,41342.17
TXN00606,AP0661,2023-05-05,Amazon,Travel,20505.5
TXN00607,AP0774,2023-05-28,Zomato,Utilities,21043.8
TXN00608,AP0909,2023-03-20,Myntra,Shopping,39549.62
TXN00609,AP0893,2023-10-20,IRCTC,Dining,24005.56
TXN00610,AP0400,2023-06-01,Big Bazaar,Groceries,10938.86
TXN00611,AP0800,2023-11-03,Myntra,Shopping,863.3
TXN00612,AP0569,2024-01-05,Big Bazaar,Shopping,11692.12
TXN00613,AP0843,2023-05-05,Swiggy,Shopping,37085.53
TXN00614,AP0249,2023-11-21,Flipkart,Dining,37335.9
TXN00615,AP0569,2023-02-08,IRCTC,Travel,16992.95
TXN00616,AP0486,2023-11-15,Flipkart,Entertainment,8640.19
TXN00617,AP0493,2024-07-21,Zomato,Utilities,35192.92
TXN00618,AP0347,2023-01-10,Big Bazaar,Travel,12676.38
TXN00619,AP0070,2024-01-03,Myntra,Utilities,14702.7
TXN00620,AP0960,2023-05-07,Amazon,Shopping,29132.34
TXN00621,AP0697,2023-09-11,Swiggy,Utilities,16498.87
TXN00622,AP0138,2024-04-21,Flipkart,Groceries,21545.12
TXN00623,AP0211,2024-04-05,Zomato,Utilities,28182.46
TXN00624,AP0894,2024-09-02,MakeMyTrip,Entertainment,14397.57
TXN00625,AP0125,2023-10-13,Myntra,Dining,44087.91
TXN00626,AP0595,2025-02-19,Uber,Entertainment,20748.57
TXN00627,AP0526,2023-05-25,Flipkart,Shopping,11062.73
TXN00628,AP0455,2023-06-06,Big Bazaar,Dining,47280.79
TXN00629,AP0536,2024-10-12,Swiggy,Entertainment,47363.07
TXN00630,AP0720,2024-05-16,MakeMyTrip,Dining,48623.95
TXN00631,AP0456,2024-08-16,Flipkart,Travel,23517.8
TXN00632,AP0332,2025-03-06,Ola,Groceries,25231.65
TXN00633,AP0770,2023-02-19,Zomato,Shopping,37285.32
TXN00634,AP0444,2024-04-03,Swiggy,Groceries,38103.31
TXN00635,AP0146,2023-05-02,Big Bazaar,Dining,40911.0
TXN00636,AP0138,2024-11-12,Big Bazaar,Dining,9752.28
TXN00637,AP0743,2024-08-23,IRCTC,Utilities,38369.31
TXN00638,AP0084,2024-04-17,Myntra,Utilities,36554.41
TXN00639,AP0002,2024-04-25,Big Bazaar,Groceries,30726.3
TXN00640,AP0754,2024-02-07,Big Bazaar,Shopping,47688.38
TXN00641,AP0431,2024-04-15,Ola,Dining,36307.13
TXN00642,AP0473,2024-02-03,Amazon,Groceries,18875.64
TXN00643,AP0238,2025-03-18,MakeMyTrip,Shopping,10014.6
TXN00644,AP0070,2024-07-10,Amazon,Utilities,37957.02
TXN00645,AP0342,2023-02-13,Uber,Utilities,22653.44
TXN00646,AP0990,2023-01-28,Flipkart,Utilities,44312.83
TXN00647,AP0437,2023-02-01,Zomato,Entertainment,31065.44
TXN00648,AP0298,2024-02-15,Flipkart,Entertainment,47220.16
TXN00649,AP0794,2024-06-05,Amazon,Dining,23364.96
TXN00650,AP0503,2024-03-10,Swiggy,Shopping,37501.74
TXN00651,AP0735,2023-12-07,Zomato,Utilities,17642.17
TXN00652,AP0427,2023-11-12,Swiggy,Entertainment,8603.06
TXN00653,AP0055,2023-06-10,Big Bazaar,Shopping,25876.29
TXN00654,AP0895,2023-08-26,Swiggy,Utilities,10233.07
TXN00655,AP0706,2024-04-27,Zomato,Shopping,2753.8
TXN00656,AP0700,2025-03-14,Amazon,Travel,32124.48
TXN00657,AP0059,2023-06-13,MakeMyTrip,Entertainment,19918.33
TXN00658,AP0003,2024-12-26,Myntra,Entertainment,38200.4
TXN00659,AP0905,2023-12-01,Ola,Entertainment,30500.04
TXN00660,AP0427,2023-03-03,IRCTC,Dining,3874.6
TXN00661,AP0454,2024-02-05,Swiggy,Travel,37394.93
TXN00662,AP0220,2023-08-04,Ola,Utilities,36167.56
TXN00663,AP0047,2024-03-27,Myntra,Entertainment,46798.51
TXN00664,AP0699,2024-04-10,Flipkart,Shopping,8209.31
TXN00665,AP0671,2023-10-26,Flipkart,Groceries,14998.45
TXN00666,AP0206,2024-08-15,Swiggy,Dining,35889.27
TXN00667,AP0261,2024-07-23,IRCTC,Shopping,19624.91
TXN00668,AP0688,2024-06-23,Ola,Utilities,26283.21
TXN00669,AP0539,2023-09-11,Big Bazaar,Travel,19881.53
TXN00670,AP0902,2023-10-30,Uber,Groceries,44213.81
TXN00671,AP0430,2024-11-13,MakeMyTrip,Dining,42820.0
TXN00672,AP0284,2024-06-02,Uber,Travel,35709.99
TXN00673,AP0870,2023-08-29,Zomato,Utilities,17539.19
TXN00674,AP0618,2024-07-31,Flipkart,Shopping,25489.13
TXN00675,AP0860,2023-10-13,Myntra,Groceries,22755.49
TXN00676,AP0394,2023-01-24,Swiggy,Shopping,31715.05
TXN00677,AP0310,2023-09-17,Uber,Dining,37878.85
TXN00678,AP0911,2024-01-13,Ola,Travel,41466.14
TXN00679,AP0534,2023-09-22,Big Bazaar,Dining,18955.56
TXN00680,AP0559,2024-11-04,Flipkart,Travel,33832.01
TXN00681,AP0494,2024-04-01,Ola,Shopping,1196.01
TXN00682,AP0375,2025-03-01,Swiggy,Travel,9048.02
TXN00683,AP0221,2023-07-08,Amazon,Dining,38257.24
TXN00684,AP0274,2023-09-22,Ola,Dining,31568.87
TXN00685,AP0266,2023-04-03,Amazon,Travel,8516.22
TXN00686,AP0369,2024-05-07,Uber,Entertainment,6009.27
TXN00687,AP0831,2023-06-30,Ola,Shopping,40658.9
TXN00688,AP0702,2023-07-09,Myntra,Shopping,39726.6
TXN00689,AP0218,2024-12-05,MakeMyTrip,Entertainment,34803.22
TXN00690,AP0678,2025-01-05,Myntra,Entertainment,7297.97
TXN00691,AP0910,2024-12-26,Big Bazaar,Travel,12351.58
TXN00692,AP0556,2025-01-16,Big Bazaar,Travel,31934.03
TXN00693,AP0444,2024-09-19,Uber,Groceries,10438.71
TXN00694,AP0517,2024-11-17,Zomato,Entertainment,30211.1
TXN00695,AP0750,2023-11-19,Zomato,Groceries,42444.19
TXN00696,AP0899,2023-02-11,Zomato,Groceries,32294.58
TXN00697,AP0897,2024-11-10,Amazon,Travel,43392.85
TXN00698,AP0280,2024-09-01,Flipkart,Utilities,39570.82
TXN00699,AP0394,2023-04-01,Ola,Utilities,837.33
TXN00700,AP0258,2023-03-17,IRCTC,Utilities,6879.59
TXN00701,AP0761,2024-01-08,Uber,Groceries,25396.65
TXN00702,AP0521,2023-05-26,Ola,Shopping,14935.82
TXN00703,AP0010,2024-08-11,Big Bazaar,Entertainment,17917.62
TXN00704,AP0253,2023-09-26,Amazon,Entertainment,28482.82
TXN00705,AP0232,2023-08-15,Zomato,Entertainment,39746.53
TXN00706,AP0747,2023-01-06,Zomato,Travel,6241.34
TXN00707,AP0489,2024-03-19,Zomato,Groceries,3405.33
TXN00708,AP0266,2024-05-23,Uber,Travel,28200.38
TXN00709,AP0118,2023-10-17,Swiggy,Entertainment,28061.97
TXN00710,AP0505,2024-09-02,IRCTC,Entertainment,4043.79
TXN00711,AP0215,2024-03-25,Zomato,Shopping,33135.53
TXN00712,AP0451,2024-01-05,MakeMyTrip,Groceries,22430.63
TXN00713,AP0342,2024-05-23,Uber,Groceries,38411.93
TXN00714,AP0448,2023-09-08,MakeMyTrip,Utilities,26237.69
TXN00715,AP0682,2023-09-12,IRCTC,Entertainment,27070.1
TXN00716,AP0171,2023-02-14,Flipkart,Utilities,19551.75
TXN00717,AP0228,2023-09-22,Amazon,Entertainment,20897.49
TXN00718,AP0795,2025-03-04,Myntra,Groceries,2705.45
TXN00719,AP0564,2023-07-15,Swiggy,Dining,25837.93
TXN00720,AP0603,2023-06-03,Flipkart,Utilities,42772.63
TXN00721,AP0719,2023-04-24,Ola,Shopping,43974.67
TXN00722,AP0094,2024-06-12,MakeMyTrip,Groceries,14243.44
TXN00723,AP0941,2024-04-04,Myntra,Entertainment,6402.36
TXN00724,AP0182,2024-08-12,Amazon,Travel,29729.35
TXN00725,AP0490,2025-01-01,IRCTC,Entertainment,39669.65
TXN00726,AP0284,2024-06-01,Amazon,Utilities,20739.73
TXN00727,AP0640,2025-02-21,Ola,Shopping,6624.63
TXN00728,AP0968,2023-12-20,IRCTC,Groceries,19955.4
TXN00729,AP0157,2024-06-05,MakeMyTrip,Groceries,19626.22
TXN00730,AP0920,2024-03-14,Ola,Shopping,34976.41
TXN00731,AP0490,2024-08-29,Swiggy,Utilities,5397.17
TXN00732,AP0194,2023-05-26,IRCTC,Dining,36535.42
TXN00733,AP0500,2024-07-28,Flipkart,Travel,13307.0
TXN00734,AP0256,2024-01-22,Myntra,Shopping,5784.5
TXN00735,AP0598,2024-08-27,Amazon,Dining,13804.55
TXN00736,AP0041,2023-10-03,Amazon,Utilities,47436.14
TXN00737,AP0916,2023-12-17,Flipkart,Utilities,42715.68
TXN00738,AP0738,2024-08-29,Amazon,Entertainment,44511.23
TXN00739,AP0473,2023-10-11,Myntra,Utilities,27789.08
TXN00740,AP0147,2023-10-27,Flipkart,Dining,9832.06
TXN00741,AP0796,2025-02-28,Big Bazaar,Travel,21471.29
TXN00742,AP0684,2024-02-03,Ola,Travel,6237.59
TXN00743,AP0722,2024-12-19,Ola,Dining,4199.99
TXN00744,AP0240,2024-07-04,Ola,Shopping,13740.46
TXN00745,AP0444,2024-09-16,IRCTC,Utilities,11168.77
TXN00746,AP0501,2024-09-25,Big Bazaar,Dining,42868.23
TXN00747,AP0194,2023-11-12,MakeMyTrip,Entertainment,47294.18
TXN00748,AP0752,2023-03-14,Myntra,Dining,23171.05
TXN00749,AP0826,2023-11-04,Amazon,Utilities,29539.8
TXN00750,AP0996,2023-08-04,Ola,Utilities,1874.47
TXN00751,AP0482,2023-01-21,Ola,Shopping,16928.17
TXN00752,AP0280,2024-02-06,Big Bazaar,Entertainment,29576.8
TXN00753,AP0757,2023-04-28,Zomato,Dining,15411.28
TXN00754,AP0687,2023-06-29,Swiggy,Groceries,10542.41
TXN00755,AP0001,2024-02-24,Flipkart,Shopping,22140.13
TXN00756,AP0582,2023-09-20,Big Bazaar,Groceries,45537.68
TXN00757,AP0705,2023-06-03,Swiggy,Travel,38806.66
TXN00758,AP0472,2025-02-14,IRCTC,Groceries,11312.24
TXN00759,AP0074,2024-03-18,Swiggy,Dining,38962.53
TXN00760,AP0683,2024-11-01,Big Bazaar,Dining,43132.91
TXN00761,AP0422,2023-07-22,MakeMyTrip,Travel,41651.72
TXN00762,AP0976,2023-04-17,Big Bazaar,Shopping,23387.62
TXN00763,AP0728,2023-12-30,Flipkart,Dining,43364.06
TXN00764,AP0032,2023-04-28,MakeMyTrip,Groceries,29505.48
TXN00765,AP0054,2023-08-04,Flipkart,Shopping,7158.0
TXN00766,AP0744,2024-09-10,Big Bazaar,Entertainment,49493.82
TXN00767,AP0110,2024-03-17,MakeMyTrip,Shopping,42911.55
TXN00768,AP0071,2023-10-02,MakeMyTrip,Entertainment,30771.98
TXN00769,AP0157,2024-12-22,IRCTC,Groceries,36468.87
TXN00770,AP0343,2024-10-17,Ola,Shopping,49198.56
TXN00771,AP0424,2024-09-22,Ola,Shopping,25036.22
TXN00772,AP0888,2025-01-01,Swiggy,Shopping,41009.1
TXN00773,AP0490,2024-03-29,Zomato,Entertainment,14864.26
TXN00774,AP0551,2023-03-29,Myntra,Groceries,25155.23
TXN00775,AP0138,2024-07-29,MakeMyTrip,Groceries,33394.48
TXN00776,AP0285,2024-03-30,Swiggy,Entertainment,39300.63
TXN00777,AP0315,2024-07-10,Flipkart,Shopping,29624.04
TXN00778,AP0314,2024-11-01,Swiggy,Utilities,9456.34
TXN00779,AP0210,2024-10-12,Zomato,Utilities,34542.71
TXN00780,AP0067,2024-01-29,Flipkart,Entertainment,39122.68
TXN00781,AP0477,2023-11-01,Myntra,Travel,10956.01
TXN00782,AP0805,2023-08-24,Swiggy,Dining,15603.65
TXN00783,AP0721,2024-05-07,Flipkart,Travel,2158.48
TXN00784,AP0703,2023-02-23,Amazon,Entertainment,38974.27
TXN00785,AP0171,2024-05-28,MakeMyTrip,Utilities,32647.27
TXN00786,AP0603,2024-07-05,Amazon,Travel,27570.34
TXN00787,AP0903,2023-11-05,Myntra,Utilities,26270.03
TXN00788,AP0015,2023-01-13,Flipkart,Dining,45168.34
TXN00789,AP0444,2024-05-30,Myntra,Entertainment,6533.06
TXN00790,AP0189,2025-03-21,Swiggy,Travel,12539.4
TXN00791,AP0230,2023-08-11,Zomato,Utilities,16682.34
TXN00792,AP0163,2024-10-03,Myntra,Travel,20172.4
TXN00793,AP0177,2023-01-05,Swiggy,Utilities,38877.67
TXN00794,AP0500,2024-06-08,Zomato,Travel,21890.92
TXN00795,AP0611,2024-10-08,Flipkart,Shopping,349.31
TXN00796,AP0647,2024-03-26,Myntra,Entertainment,16054.36
TXN00797,AP0291,2024-09-29,Ola,Dining,36158.86
TXN00798,AP0546,2023-01-19,Amazon,Entertainment,11437.92
TXN00799,AP0738,2023-08-05,Zomato,Dining,21870.8
TXN00800,AP0165,2025-02-08,Amazon,Dining,6510.97
TXN00801,AP0091,2024-05-14,MakeMyTrip,Shopping,3027.7
TXN00802,AP0074,2023-05-15,Flipkart,Travel,49570.6
TXN00803,AP0375,2024-03-21,MakeMyTrip,Dining,17311.14
TXN00804,AP0314,2023-02-15,Big Bazaar,Entertainment,48887.38
TXN00805,AP0927,2023-01-07,Zomato,Entertainment,7059.3
TXN00806,AP0123,2024-12-03,Uber,Shopping,32759.28
TXN00807,AP0985,2023-02-10,IRCTC,Groceries,21812.17
TXN00808,AP0609,2023-05-31,Zomato,Shopping,13715.37
TXN00809,AP0376,2023-06-15,Ola,Travel,9940.64
TXN00810,AP0190,2023-05-18,MakeMyTrip,Travel,29594.24
TXN00811,AP0836,2023-11-17,Amazon,Utilities,4996.33
TXN00812,AP0894,2023-11-22,Swiggy,Shopping,14044.39
TXN00813,AP0263,2023-01-02,MakeMyTrip,Dining,12951.24
TXN00814,AP0882,2023-09-11,Amazon,Dining,22768.43
TXN00815,AP0344,2023-11-01,Flipkart,Groceries,33532.25
TXN00816,AP0179,2024-11-26,MakeMyTrip,Utilities,32571.01
TXN00817,AP0237,2024-01-26,Flipkart,Entertainment,34017.59
TXN00818,AP0352,2023-05-03,IRCTC,Shopping,20980.88
TXN00819,AP0948,2024-11-11,IRCTC,Entertainment,213.12
TXN00820,AP0295,2025-02-01,Amazon,Entertainment,18166.38
TXN00821,AP0503,2024-05-03,Zomato,Entertainment,16423.79
TXN00822,AP0155,2023-09-19,MakeMyTrip,Groceries,43188.31
TXN00823,AP0760,2024-09-27,Uber,Groceries,34885.87
TXN00824,AP0973,2024-09-10,Myntra,Dining,29486.04
TXN00825,AP0282,2024-09-05,Myntra,Utilities,45140.34
TXN00826,AP0653,2024-11-02,Swiggy,Utilities,45765.68
TXN00827,AP0938,2024-05-15,Myntra,Entertainment,39413.57
TXN00828,AP0343,2024-03-22,Uber,Dining,2922.53
TXN00829,AP0272,2024-03-05,Uber,Groceries,17087.31
TXN00830,AP0878,2024-02-22,Myntra,Travel,19179.45
